,name,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,albumName
7499,Floating Away___Glimlip,Glimlip,Floating Away,175000,2021-01-14 12:37:00,0.817,0.243,7,-9.486,1,0.0721,0.88,0.88,0.0819,0.0808,80.02,audio_features,175000,4,Lazy Sunday
7500,Pale Moon___Dr. Dundiff,Dr. Dundiff,Pale Moon,211347,2021-01-14 12:40:00,0.7,0.172,0,-17.016,1,0.124,0.901,0.937,0.117,0.0378,82.453,audio_features,211347,4,2 Am. Study Session
7501,Melloton___Liam Huston,Liam Huston,Melloton,156750,2021-01-14 12:43:00,0.794,0.295,6,-14.197,1,0.0501,0.396,0.841,0.111,0.226,79.993,audio_features,156750,4,Melloton
7502,Breeze Machine___Spectacular Diagnostics,Spectacular Diagnostics,Breeze Machine,89333,2021-01-14 12:44:00,0.638,0.736,7,-8.222,1,0.0973,0.00504,0.915,0.268,0.345,89.98,audio_features,89333,4,methodandtechniques
7503,Quetzal___Otaam,Otaam,Quetzal,144882,2021-01-14 12:47:00,0.8,0.245,0,-9.389,1,0.0342,0.914,0.825,0.0975,0.21,87.06,audio_features,144882,4,Quetzal
7504,thoughts___eevee,eevee,thoughts,105365,2021-01-14 12:48:00,0.685,0.464,7,-9.931,1,0.0579,0.138,3.97e-05,0.111,0.0559,90.011,audio_features,185713,4,Thoughts
7505,do you want to daydream?___tender spring,tender spring,do you want to daydream?,110000,2021-01-14 12:50:00,0.669,0.457,5,-8.631,1,0.0546,0.869,0.0334,0.123,0.416,72.002,audio_features,110000,4,do you want to daydream?
7506,coffee improv___b l o o p r,b l o o p r,coffee improv,179406,2021-01-14 12:53:00,0.792,0.232,0,-20.258,1,0.178,0.801,0.869,0.104,0.479,79.983,audio_features,179407,4,coffee improv
7507,3PM___HM Surf,HM Surf,3PM,135000,2021-01-14 12:55:00,0.861,0.0268,6,-22.585,1,0.0622,0.812,0.936,0.118,0.364,128.029,audio_features,135000,4,3PM
7508,Limbo___Cyber Posix,Cyber Posix,Limbo,219297,2021-01-14 12:59:00,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,224800,4,Calorcito y Perreo
7509,Crush___braj mahal,braj mahal,Crush,109367,2021-01-14 13:01:00,0.91,0.402,1,-9.55,1,0.0857,0.0297,0.00018,0.0801,0.825,135.993,audio_features,216267,4,Bad Ideas
7510,Permafrost___autumn keys,autumn keys,Permafrost,160000,2021-01-14 13:04:00,0.542,0.292,8,-15.44,1,0.0585,0.499,0.919,0.102,0.0389,65.692,audio_features,160000,4,Permafrost
7511,Lilo___Meslo,Meslo,Lilo,196000,2021-01-14 13:07:00,0.48,0.634,10,-5.823,1,0.0499,0.669,0.0,0.33,0.687,171.765,audio_features,269192,4,Lilo Chaman 2
7512,Kingston Upon Hull___Heather Grey,Heather Grey,Kingston Upon Hull,41240,2021-01-14 17:02:00,0.6,0.219,6,-14.261,1,0.286,0.261,0.109,0.134,0.311,91.313,audio_features,111136,4,Kingston Upon Hull
7513,homebody___Kamal.,Kamal.,homebody,21873,2021-01-15 15:05:00,0.762,0.244,4,-14.089,1,0.0711,0.575,0.000661,0.11,0.255,94.949,audio_features,189000,4,homebody
7514,Back in Time___Raghav Meattle,Raghav Meattle,Back in Time,952,2021-01-15 15:05:00,0.803,0.0948,0,-14.512,1,0.0426,0.912,0.0,0.112,0.419,77.968,audio_features,168791,3,Back in Time
7515,In the Name of Love___Martin Garrix,Martin Garrix,In the Name of Love,1056,2021-01-15 15:05:00,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,195707,4,In the Name of Love
7516,Someone New___Hozier,Hozier,Someone New,905,2021-01-15 15:05:00,0.593,0.539,7,-5.946,1,0.0349,0.407,2.31e-06,0.286,0.577,91.98,audio_features,222814,4,Hozier
7517,The Humma Song___A.R. Rahman,A.R. Rahman,The Humma Song,487,2021-01-15 15:05:00,0.721,0.65,0,-6.95,0,0.136,0.0115,0.000137,0.34,0.391,130.491,audio_features,179658,5,OK Jaanu (Original Motion Picture Soundtrack)
7518,Lie To Me (feat. Julia Michaels)___5 Seconds of Summer,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),0,2021-01-15 15:05:00,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.771,159.927,audio_features,149878,4,Lie To Me (feat. Julia Michaels)
7519,The Middle___Zedd,Zedd,The Middle,5120,2021-01-15 15:05:00,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,184732,4,The Middle
7520,Two Left Feet___Raghav Meattle,Raghav Meattle,Two Left Feet,1416,2021-01-15 15:05:00,0.565,0.68,9,-6.108,1,0.0263,0.000648,0.000114,0.262,0.674,129.006,audio_features,315107,4,Tired Eyes
7521,Chasing Cars___Sleeping At Last,Sleeping At Last,Chasing Cars,1056,2021-01-15 15:05:00,0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,audio_features,242564,4,"Covers, Vol. 2"
7522,Laila Laila___Amit Trivedi,Amit Trivedi,Laila Laila,1079,2021-01-15 15:05:00,0.847,0.768,4,-5.479,1,0.0335,0.432,0.000433,0.104,0.682,120.058,audio_features,203375,4,Andhadhun
7523,I Like Me Better___Lauv,Lauv,I Like Me Better,1195,2021-01-15 15:05:00,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,197437,4,I met you when I was 18. (the playlist)
7524,Renegades___X Ambassadors,X Ambassadors,Renegades,195200,2021-01-15 15:09:00,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,195200,4,VHS
7525,Better Than It All___Raghav Meattle,Raghav Meattle,Better Than It All,181773,2021-01-15 15:12:00,0.678,0.657,4,-7.853,1,0.0795,0.286,0.0,0.117,0.798,67.501,audio_features,181773,4,Songs From a Matchbox
7526,"Dil Beparvah - The Dewarists, Season 5___Ankur Tewari",Ankur Tewari,"Dil Beparvah - The Dewarists, Season 5",250000,2021-01-15 15:16:00,0.762,0.391,1,-11.735,1,0.0337,0.867,0.000521,0.112,0.355,137.956,audio_features,250000,3,"Dil Beparvah (The Dewarists, Season 5)"
7527,Lost In Japan - Remix___Shawn Mendes,Shawn Mendes,Lost In Japan - Remix,201253,2021-01-15 15:19:00,0.706,0.855,10,-5.378,1,0.221,0.0898,0.0,0.347,0.299,107.184,audio_features,201253,4,Electronic Gaming
7528,Teri Ay___Umer Farooq,Umer Farooq,Teri Ay,232800,2021-01-15 15:32:00,0.666,0.456,9,-9.429,1,0.0262,0.617,0.00166,0.127,0.276,100.008,audio_features,232800,4,Patang
7529,"Morni Banke (From ""Badhaai Ho"")___Guru Randhawa",Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",198025,2021-01-15 15:36:00,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,audio_features,198026,4,"Morni Banke (From ""Badhaai Ho"")"
7530,with you / for you - Audiotree Live Version___Prateek Kuhad,Prateek Kuhad,with you / for you - Audiotree Live Version,264581,2021-01-15 15:40:00,0.778,0.0911,11,-16.138,1,0.0636,0.9,0.0177,0.105,0.339,112.263,audio_features,264582,4,Prateek Kuhad on Audiotree Live
7531,Shaam Tanha___Agnee,Agnee,Shaam Tanha,299360,2021-01-15 15:45:00,0.441,0.538,2,-10.1,1,0.0888,0.409,0.00515,0.143,0.731,169.676,audio_features,299360,4,Agnee
7532,Sit Next to Me___Foster The People,Foster The People,Sit Next to Me,243146,2021-01-15 15:49:00,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,audio_features,243147,4,Sacred Hearts Club
7533,Señorita___Shawn Mendes,Shawn Mendes,Señorita,190960,2021-01-15 15:52:00,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,190960,4,Señorita
7534,tere bina___Zaeden,Zaeden,tere bina,111898,2021-01-15 15:58:00,0.889,0.341,7,-7.909,1,0.0424,0.117,3.7e-06,0.0734,0.942,118.003,audio_features,157246,4,tere bina
7535,Shaam Tanha___Agnee,Agnee,Shaam Tanha,299360,2021-01-15 16:03:00,0.441,0.538,2,-10.1,1,0.0888,0.409,0.00515,0.143,0.731,169.676,audio_features,299360,4,Agnee
7536,Tum Ho Toh___Farhan Akhtar,Farhan Akhtar,Tum Ho Toh,251277,2021-01-15 16:07:00,0.469,0.361,0,-8.275,1,0.0293,0.785,0.00154,0.104,0.0775,111.972,audio_features,251277,4,Rock On
7537,Deathcab___Ditty,Ditty,Deathcab,218083,2021-01-15 16:11:00,0.621,0.227,7,-14.337,1,0.0259,0.678,0.00215,0.111,0.215,92.082,audio_features,218084,4,Poetry Ceylon
7538,Baatein Karo___Vayu,Vayu,Baatein Karo,195309,2021-01-15 16:14:00,0.76,0.551,6,-7.273,1,0.0273,0.85,0.000713,0.154,0.768,106.046,audio_features,195309,3,Baatein Karo
7539,KEH LENE DO___Agnee,Agnee,KEH LENE DO,2282,2021-01-15 16:21:00,0.601,0.212,2,-14.283,1,0.0344,0.791,0.000198,0.112,0.3,124.04,audio_features,267413,4,Agnee
7540,Kab Se Kab Tak___Ranveer Singh,Ranveer Singh,Kab Se Kab Tak,387656,2021-01-15 16:21:00,0.772,0.588,9,-10.315,0,0.226,0.565,0.000908,0.106,0.262,82.969,audio_features,213242,4,Gully Boy
7541,Tu Kisi Rail Si___Swanand Kirkire,Swanand Kirkire,Tu Kisi Rail Si,6824,2021-01-15 16:21:00,0.35,0.418,10,-13.117,1,0.0417,0.403,0.0,0.1,0.219,157.327,audio_features,230960,3,Masaan
7542,Tu Hai Kahaan?___Advait,Advait,Tu Hai Kahaan?,2410,2021-01-15 16:21:00,0.591,0.389,0,-12.146,1,0.135,0.828,0.0108,0.602,0.581,79.96,audio_features,180000,4,Tu Hai Kahaan?
7543,Rangi Saari___Kavita Seth,Kavita Seth,Rangi Saari,117674,2021-01-15 16:23:00,0.613,0.685,10,-7.993,1,0.0419,0.212,0.0615,0.0926,0.268,139.985,audio_features,214000,4,Rangi Saari
7544,Agar Tum Saath Ho___Alka Yagnik,Alka Yagnik,Agar Tum Saath Ho,124435,2021-01-16 02:33:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,341055,4,Tamasha
7545,Ennadi Maayavi Nee___Santhosh Narayanan,Santhosh Narayanan,Ennadi Maayavi Nee,242567,2021-01-16 03:12:00,0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,audio_features,251000,3,VadaChennai (Original Motion Picture Soundtrack)
7546,Khoj (Passing By)___When Chai Met Toast,When Chai Met Toast,Khoj (Passing By),151186,2021-01-16 08:09:00,0.58,0.636,2,-6.649,1,0.0262,0.191,0.0313,0.0915,0.38,105.037,audio_features,212572,3,Believe
7547,Maruvaarthai___Sid Sriram,Sid Sriram,Maruvaarthai,356718,2021-01-16 08:15:00,0.56,0.729,8,-6.528,1,0.0303,0.0117,0.000136,0.105,0.259,127.998,audio_features,356719,4,Enai Noki Paayum Thota (Original Motion Picture Soundtrack)
7548,"En Kadhal Solla (From ""Paiya"")___Yuvan Shankar Raja",Yuvan Shankar Raja,"En Kadhal Solla (From ""Paiya"")",22441,2021-01-16 08:20:00,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,audio_features,293893,4,"Voice of Yuvanshankar Raja, Vol. 2"
7549,Idhu Varai___Yuvan Shankar Raja,Yuvan Shankar Raja,Idhu Varai,284480,2021-01-16 08:20:00,0.67,0.517,5,-6.963,0,0.039,0.481,2.49e-05,0.217,0.615,77.514,audio_features,284480,4,Goa (Original Motion Picture Soundtrack)
7550,Visiri___Darbuka Siva,Darbuka Siva,Visiri,1237,2021-01-16 08:20:00,0.589,0.346,7,-8.742,1,0.0302,0.656,3.29e-05,0.131,0.54,114.843,audio_features,311127,4,"Visiri (From ""Enai Noki Paayum Thota"")"
7551,Kadhal Kan Kattudhe___Anirudh Ravichander,Anirudh Ravichander,Kadhal Kan Kattudhe,1173,2021-01-16 08:20:00,0.417,0.545,2,-4.933,0,0.0345,0.561,0.0,0.134,0.498,139.686,audio_features,256735,3,Kaaki Sattai (Original Motion Picture Soundtrack)
7552,Vaseegara And Zara Zara Mashup___Jonita Gandhi,Jonita Gandhi,Vaseegara And Zara Zara Mashup,1535,2021-01-16 08:21:00,0.833,0.193,2,-10.131,1,0.272,0.709,2.15e-05,0.0657,0.682,129.929,audio_features,184670,4,Vaseegara And Zara Zara Mashup - Jonita Gandhi
7553,Kannazhaga - The Kiss of Love___Anirudh Ravichander,Anirudh Ravichander,Kannazhaga - The Kiss of Love,1802,2021-01-16 08:21:00,0.574,0.496,8,-7.153,0,0.0277,0.431,0.0,0.399,0.61,109.935,audio_features,205947,4,3 (Original Motion Picture Soundtrack)
7554,Neene___Yazin Nizar,Yazin Nizar,Neene,307335,2021-01-16 08:26:00,0.511,0.752,9,-6.133,0,0.0428,0.091,4.87e-06,0.0757,0.311,129.92,audio_features,307336,4,Neene
7555,Po Indru Neeyaga___Anirudh Ravichander,Anirudh Ravichander,Po Indru Neeyaga,1408,2021-01-16 08:26:00,0.489,0.595,3,-3.788,0,0.0273,0.262,0.0,0.0813,0.459,144.859,audio_features,223327,3,Velai Illa Pattadhaari (Original Motion Picture Soundtrack)
7556,Mundhinam___Harris Jayaraj,Harris Jayaraj,Mundhinam,1056,2021-01-16 08:26:00,0.474,0.548,11,-8.614,1,0.331,0.237,0.0,0.0791,0.676,193.671,audio_features,341387,4,Vaaranam Aayiram (Original Motion Picture Soundtrack)
7557,Undiporaadhey___Sid Sriram,Sid Sriram,Undiporaadhey,4953,2021-01-16 08:26:00,0.685,0.24,10,-8.65,0,0.0397,0.789,3.97e-06,0.127,0.577,177.706,audio_features,173933,5,Hushaaru
7558,En Jeevan___Hariharan,Hariharan,En Jeevan,1034,2021-01-16 08:26:00,0.409,0.29,7,-9.136,0,0.0383,0.552,3.82e-06,0.54,0.291,179.895,audio_features,320235,3,Theri (Original Motion Picture Soundtrack)
7559,Vaarthinkale___Divya S Menon,Divya S Menon,Vaarthinkale,1440,2021-01-16 08:26:00,0.623,0.371,7,-10.851,1,0.0306,0.73,0.284,0.126,0.335,173.945,audio_features,264853,4,Kali (Original Motion Picture Soundtrack)
7560,Yennai Maatrum Kadhale___Anirudh Ravichander,Anirudh Ravichander,Yennai Maatrum Kadhale,1781,2021-01-16 08:26:00,0.515,0.766,4,-7.291,0,0.0936,0.46,3.27e-06,0.136,0.346,112.457,audio_features,274678,3,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)
7561,"Ennamo Yeadho (From ""KO"")___Harris Jayaraj",Harris Jayaraj,"Ennamo Yeadho (From ""KO"")",1696,2021-01-16 08:26:00,0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,audio_features,333600,4,Endrendrum Harris
7562,Nee Paartha Vizhigal - The Touch of Love___Anirudh Ravichander,Anirudh Ravichander,Nee Paartha Vizhigal - The Touch of Love,1088,2021-01-16 08:30:00,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67e-05,0.247,0.644,110.055,audio_features,264507,4,3 (Original Motion Picture Soundtrack)
7563,Maate Vinadhuga___Sid Sriram,Sid Sriram,Maate Vinadhuga,1760,2021-01-16 08:30:00,0.631,0.582,11,-9.367,0,0.0536,0.216,0.0,0.17,0.493,159.959,audio_features,296220,4,Taxiwaala
7564,Thalli Pogathey___A.R. Rahman,A.R. Rahman,Thalli Pogathey,821,2021-01-16 08:30:00,0.582,0.748,9,-6.029,0,0.0349,0.108,0.0,0.0909,0.148,98.228,audio_features,268056,3,Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack)
7565,Neeyum Naanum___Anirudh Ravichander,Anirudh Ravichander,Neeyum Naanum,9780,2021-01-16 08:30:00,0.569,0.613,4,-9.959,1,0.043,0.0947,0.00637,0.113,0.301,157.975,audio_features,301951,4,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)
7566,Naan Nee___Shakthisree Gopalan,Shakthisree Gopalan,Naan Nee,2186,2021-01-16 08:30:00,0.651,0.42,4,-8.341,1,0.0274,0.741,0.000257,0.0976,0.159,139.905,audio_features,253583,4,Madras (Original Motion Picture Soundtrack)
7567,Laali Laali - Tamil___Ghibran,Ghibran,Laali Laali - Tamil,895,2021-01-16 08:30:00,0.72,0.62,7,-8.439,1,0.0284,0.738,9.93e-05,0.155,0.258,124.434,audio_features,231500,3,Theeran Adhigaaram Ondru
7568,Ennadi Maayavi Nee___Santhosh Narayanan,Santhosh Narayanan,Ennadi Maayavi Nee,251000,2021-01-16 08:30:00,0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,audio_features,251000,3,VadaChennai (Original Motion Picture Soundtrack)
7569,Yaen Ennai Pirindhaai - Male___Sid Sriram,Sid Sriram,Yaen Ennai Pirindhaai - Male,198250,2021-01-16 08:34:00,0.563,0.432,1,-7.862,1,0.0278,0.818,7.61e-06,0.119,0.348,76.499,audio_features,198250,4,Adithya Varma
7570,Thangamey___Anirudh Ravichander,Anirudh Ravichander,Thangamey,31393,2021-01-16 08:34:00,0.583,0.901,2,-5.785,1,0.0739,0.48,0.0,0.248,0.618,99.927,audio_features,262540,4,Wunderboy Anirudh
7571,Radio Ga Ga - Remastered 2011___Queen,Queen,Radio Ga Ga - Remastered 2011,8647,2021-01-16 08:38:00,0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,audio_features,348227,4,The Works (2011 Remaster)
7572,Lake Shore Drive___Aliotta Haynes Jeremiah,Aliotta Haynes Jeremiah,Lake Shore Drive,235173,2021-01-16 08:38:00,0.434,0.885,4,-7.367,1,0.0396,0.204,0.0,0.0811,0.843,93.999,audio_features,235173,4,Lake Shore Drive
7573,Mr. Blue Sky___Electric Light Orchestra,Electric Light Orchestra,Mr. Blue Sky,303373,2021-01-16 08:43:00,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,303373,4,Out of the Blue
7574,Come A Little Bit Closer___Jay & The Americans,Jay & The Americans,Come A Little Bit Closer,166533,2021-01-16 12:36:00,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,audio_features,166667,4,Come A Little Bit Closer: The Best Of Jay & The Americans
7575,Kyon___Pritam,Pritam,Kyon,522,2021-01-16 12:41:00,0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,audio_features,266053,4,Barfi! (Original Motion Picture Soundtrack)
7576,Mere Bina___Pritam,Pritam,Mere Bina,289560,2021-01-16 12:41:00,0.511,0.767,2,-5.699,1,0.0524,0.651,0.0,0.153,0.463,79.923,audio_features,289560,4,Crook (Original Motion Picture Soundtrack)
7577,Please Don't Go___Joel Adams,Joel Adams,Please Don't Go,1474,2021-01-17 07:02:00,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,audio_features,210580,4,Please Don't Go
7578,Please Don't Go___Joel Adams,Joel Adams,Please Don't Go,2641,2021-01-17 07:18:00,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,audio_features,210580,4,Please Don't Go
7579,Tum Badal Gaye - Gibson Sessions at Saavn Studios___Ankur Tewari,Ankur Tewari,Tum Badal Gaye - Gibson Sessions at Saavn Studios,1055,2021-01-18 03:27:00,0.686,0.4,0,-9.326,1,0.0353,0.865,4.91e-05,0.158,0.34,139.946,audio_features,262768,3,Tum Badal Gaye (Gibson Sessions at Saavn Studios)
7580,Let You Love Me___Rita Ora,Rita Ora,Let You Love Me,897,2021-01-18 03:27:00,0.521,0.861,10,-3.138,1,0.319,0.261,0.0,0.0682,0.473,191.618,audio_features,190013,4,Phoenix (Deluxe)
7581,Sunflower - Spider-Man: Into the Spider-Verse___Post Malone,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3219,2021-01-18 03:27:00,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,158040,4,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)
7582,If I Can't Have You___Shawn Mendes,Shawn Mendes,If I Can't Have You,1032,2021-01-18 03:27:00,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,audio_features,190800,4,If I Can't Have You
7583,Laila Laila___Amit Trivedi,Amit Trivedi,Laila Laila,972,2021-01-18 03:27:00,0.847,0.768,4,-5.479,1,0.0335,0.432,0.000433,0.104,0.682,120.058,audio_features,203375,4,Andhadhun
7584,"I Love You Baby, I Love You Doll___Parekh & Singh",Parekh & Singh,"I Love You Baby, I Love You Doll",144046,2021-01-18 03:27:00,0.721,0.418,4,-11.315,1,0.0343,0.305,1.4e-06,0.277,0.651,94.935,audio_features,169987,4,Ocean
7585,Daryaa___Ammy Virk,Ammy Virk,Daryaa,261918,2021-01-18 03:32:00,0.565,0.527,8,-5.035,1,0.0252,0.148,2.3e-06,0.103,0.231,91.989,audio_features,261918,4,Manmarziyaan (Original Motion Picture Soundtrack)
7586,Someone New___Hozier,Hozier,Someone New,222813,2021-01-18 03:35:00,0.593,0.539,7,-5.946,1,0.0349,0.407,2.31e-06,0.286,0.577,91.98,audio_features,222814,4,Hozier
7587,i'm so tired...___Lauv,Lauv,i'm so tired...,162586,2021-01-18 03:38:00,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,audio_features,162583,4,~how i'm feeling~
7588,Stood up & Fried___Raghav Meattle,Raghav Meattle,Stood up & Fried,165880,2021-01-18 03:41:00,0.568,0.867,9,-5.166,1,0.0392,0.0243,4.18e-06,0.131,0.613,104.464,audio_features,165880,4,Songs From a Matchbox
7589,Dheere Se___The Yellow Diary,The Yellow Diary,Dheere Se,198000,2021-01-18 03:44:00,0.584,0.548,8,-10.19,1,0.0361,0.669,0.0036,0.164,0.386,160.002,audio_features,198000,4,Izafa
7590,There's Nothing Holdin' Me Back___Shawn Mendes,Shawn Mendes,There's Nothing Holdin' Me Back,199440,2021-01-18 03:48:00,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,199440,4,Illuminate (Deluxe)
7591,Kar Gayi Chull___Badshah,Badshah,Kar Gayi Chull,187710,2021-01-18 03:51:00,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,187711,4,The Badshah of Party Hits
7592,Yennai Maatrum Kadhale___Anirudh Ravichander,Anirudh Ravichander,Yennai Maatrum Kadhale,242117,2021-01-18 04:21:00,0.515,0.766,4,-7.291,0,0.0936,0.46,3.27e-06,0.136,0.346,112.457,audio_features,274678,3,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)
7593,"Qui n’avance pas, recule___Élise Aucoin",Élise Aucoin,"Qui n’avance pas, recule",140500,2021-01-18 11:41:00,0.342,0.0604,5,-25.903,1,0.0466,0.995,0.931,0.101,0.233,111.914,audio_features,140500,3,"Qui n’avance pas, recule"
7594,Auf dem Felde___Wolfgang Schulmann,Wolfgang Schulmann,Auf dem Felde,108497,2021-01-18 11:42:00,0.332,0.028,0,-24.11,1,0.0399,0.994,0.901,0.123,0.216,110.099,audio_features,108497,4,Auf dem Felde
7595,Filotimo___Borghild Wenn,Borghild Wenn,Filotimo,133200,2021-01-18 11:45:00,0.295,0.0285,11,-22.689,0,0.0423,0.993,0.931,0.117,0.219,202.81,audio_features,133200,4,Filotimo
7596,the time has come___Alfons Daiminger,Alfons Daiminger,the time has come,146810,2021-01-18 11:47:00,0.383,0.00952,5,-24.973,1,0.063,0.994,0.926,0.111,0.0865,135.194,audio_features,146811,3,Freedom
7597,silbermond___Flavia Cortez,Flavia Cortez,silbermond,169578,2021-01-18 11:50:00,0.112,0.0137,6,-28.804,1,0.0449,0.995,0.903,0.105,0.126,63.495,audio_features,169579,4,Sunflower Field
7598,Fall Serenade___Sylvia McArther,Sylvia McArther,Fall Serenade,169830,2021-01-18 11:53:00,0.46,0.0269,4,-20.935,0,0.0434,0.995,0.95,0.115,0.126,102.273,audio_features,169830,3,Fall Serenade
7599,Pour tes yeux___Genevieve Beaumont,Genevieve Beaumont,Pour tes yeux,117256,2021-01-18 11:55:00,0.5,0.045,9,-19.946,0,0.0621,0.995,0.916,0.0889,0.212,70.412,audio_features,117257,4,Pour tes yeux
7600,Eile mit Weile___Jens Wechsler,Jens Wechsler,Eile mit Weile,150250,2021-01-18 11:57:00,0.407,0.0878,1,-23.348,1,0.047,0.994,0.961,0.126,0.291,81.441,audio_features,150250,4,Eile mit Weile
7601,Fragment___Ever So Blue,Ever So Blue,Fragment,153103,2021-01-18 12:00:00,0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,audio_features,153104,4,Fragment
7602,Sea Of Revival___Martha Sines,Martha Sines,Sea Of Revival,150013,2021-01-18 12:14:00,0.246,0.172,9,-20.009,0,0.0425,0.985,0.928,0.103,0.331,132.001,audio_features,150013,4,Sea Of Revival
7603,Charming Spring___Hector Hellström,Hector Hellström,Charming Spring,128624,2021-01-18 12:16:00,0.446,0.0549,0,-25.053,1,0.0575,0.995,0.966,0.0952,0.385,66.176,audio_features,128625,5,Charming Spring
7604,Ambro___Olivia Belli,Olivia Belli,Ambro,165847,2021-01-18 12:19:00,0.351,0.0543,7,-32.167,1,0.0357,0.995,0.819,0.0936,0.143,151.135,audio_features,165848,3,Ambro
7605,Capri___Porch Upright,Porch Upright,Capri,256188,2021-01-18 12:23:00,0.284,0.0441,10,-26.009,1,0.0475,0.99,0.92,0.156,0.117,69.831,audio_features,205867,3,Capriccios
7606,Mother May I___Xie Qi,Xie Qi,Mother May I,154500,2021-01-18 12:26:00,0.414,0.0903,4,-17.557,1,0.0383,0.991,0.93,0.105,0.0863,113.389,audio_features,154500,4,Mother May I
